timestamp;cameraMode;object;element;isMoving;isAttacking;x;y;
1703788507;Strategica;Terrain (Earth);;False;False;0;0
1703788508;Strategica;Terrain (Earth);;True;False;241,916;70,02132
1703788508;Strategica;Terrain (Earth);;True;False;201,3835;67,46603
1703788508;Strategica;Terrain (Earth);;True;False;201,5241;67,46603
1703788508;Strategica;Terrain (Earth);;True;False;225,2603;69,72366
1703788509;Strategica;Terrain (Earth);;True;False;221,2804;69,68004
1703788509;Strategica;Terrain (Earth);;True;False;221,482;69,71917
1703788509;Strategica;Terrain (Earth);;True;False;221,8297;69,60019
1703788509;Strategica;Terrain (Earth);;True;False;221,855;69,23544
1703788509;Strategica;Terrain (Earth);;True;False;221,7666;68,90342
1703788509;Strategica;Terrain (Earth);;True;False;226,2348;68,58095
1703788509;Strategica;Terrain (Earth);;True;False;226,1835;67,99909
1703788509;Strategica;Terrain (Earth);;True;False;776,5246;62,3992
1703788509;Strategica;Terrain (Earth);;True;False;665,014;63,73602
1703788509;Strategica;Terrain (Earth);;True;False;662,6556;61,25692
1703788509;Strategica;Terrain (Earth);;True;False;654,5752;59,85242
1703788509;Strategica;Terrain (Earth);;True;False;654,5752;59,85242
1703788509;Strategica;Terrain (Earth);;True;False;654,5752;59,85242
1703788509;Strategica;Terrain (Earth);;True;False;654,5752;59,85242
1703788509;Strategica;Terrain (Earth);;True;False;180,9181;69,84487
1703788509;Strategica;Terrain (Earth);;True;False;185,1511;51,37386
1703788509;Strategica;Terrain (Earth);;True;False;174,5196;51,70701
1703788509;Strategica;Terrain (Earth);;True;False;167,2054;50,88249
1703788509;Strategica;Terrain (Earth);;True;False;159,9407;33,72659
1703788509;Strategica;Terrain (Earth);;True;False;154,4944;33,5531
1703788509;Strategica;Terrain (Earth);;True;False;150,004;34,1809
1703788510;Strategica;Terrain (Earth);;True;False;149,655;46,4875
1703788510;Strategica;Terrain (Earth);;True;False;147,831;47,0116
1703788510;Strategica;Terrain (Earth);;True;False;146,8861;50,2672
1703788510;Strategica;Terrain (Earth);;True;False;146,1232;50,23598
1703788510;Strategica;Terrain (Earth);;True;False;154,3596;43,50042
1703788510;Strategica;Terrain (Earth);;True;False;173,7949;36,8
1703788510;Strategica;Terrain (Earth);;True;False;188,9798;35,5859
1703788510;Strategica;Terrain (Earth);;True;False;191,0966;38,95494
1703788510;Strategica;Terrain (Earth);;True;False;191,992;39,15656
1703788510;Strategica;Terrain (Earth);;True;False;191,8194;38,01465
1703788510;Strategica;Terrain (Earth);;True;False;191,4873;37,31372
1703788510;Strategica;Terrain (Earth);;True;False;190,9499;36,76327
1703788510;Strategica;Terrain (Earth);;True;False;189,9464;36,28889
1703788510;Strategica;Terrain (Earth);;True;False;188,9576;36,18332
1703788510;Strategica;Terrain (Earth);;True;False;187,4834;36,75119
1703788510;Strategica;Terrain (Earth);;True;False;184,7743;38,7938
1703788510;Strategica;Terrain (Earth);;True;False;179,7339;43,32401
1703788510;Strategica;Terrain (Earth);;True;False;176,0126;45,98226
1703788510;Strategica;Terrain (Earth);;True;False;174,1871;47,18661
1703788510;Strategica;Terrain (Earth);;True;False;172,626;47,66132
1703788510;Strategica;Terrain (Earth);;True;False;171,2139;48,04846
1703788510;Strategica;Terrain (Earth);;True;False;170,1588;48,19086
1703788510;Strategica;Terrain (Earth);;True;False;169,0677;48,17389
1703788510;Strategica;Terrain (Earth);;True;False;168,1969;48,13387
1703788510;Strategica;Terrain (Earth);;True;False;167,3783;47,96339
1703788510;Strategica;Terrain (Earth);;True;False;166,7186;47,74791
1703788510;Strategica;Terrain (Earth);;True;False;166,0512;47,56513
1703788510;Strategica;Terrain (Earth);;True;False;165,1996;47,17494
1703788510;Strategica;Terrain (Earth);;True;False;164,6206;46,8942
1703788510;Strategica;Terrain (Earth);;True;False;163,9913;46,71791
1703788511;Strategica;Terrain (Earth);;True;False;163,579;45,832
1703788511;Strategica;Terrain (Earth);;True;False;166,3077;42,22599
1703788511;Strategica;Terrain (Earth);;True;False;169,5316;37,86072
1703788511;Strategica;Terrain (Earth);;True;False;199,7715;0
1703788511;Strategica;Terrain (Earth);;True;False;199,1102;-7,629395E-06
1703788511;Strategica;Terrain (Earth);;True;False;198,1568;7,629395E-06
1703788511;Strategica;Terrain (Earth);;True;False;197,314;0
1703788511;Strategica;Terrain (Earth);;True;False;196,2757;0
1703788511;Strategica;Terrain (Earth);;True;False;195,9907;0
1703788511;Strategica;Terrain (Earth);;True;False;197,2927;-7,629395E-06
1703788511;Strategica;Terrain (Earth);;True;False;197,4031;0
1703788511;Strategica;Terrain (Earth);;True;False;197,0285;0
1703788511;Strategica;Terrain (Earth);;True;False;196,6659;-7,629395E-06
1703788511;Strategica;Terrain (Earth);;True;False;196,4113;-7,629395E-06
1703788511;Strategica;Terrain (Earth);;True;False;196,214;-7,629395E-06
1703788511;Strategica;Terrain (Earth);;True;False;193,7662;0
1703788511;Strategica;Terrain (Earth);;True;False;190,5408;0
1703788511;Strategica;Terrain (Earth);;True;False;188,0425;0
1703788511;Strategica;Terrain (Earth);;True;False;186,8574;0
1703788511;Strategica;Terrain (Earth);;True;False;186,5847;0
1703788511;Strategica;Terrain (Earth);;True;False;187,3341;0
1703788511;Strategica;Terrain (Earth);;True;False;189,1214;7,629395E-06
1703788511;Strategica;Terrain (Earth);;True;False;191,39;0
1703788511;Strategica;Terrain (Earth);;True;False;194,5665;0
1703788511;Strategica;Terrain (Earth);;True;False;196,7165;7,629395E-06
1703788511;Strategica;Terrain (Earth);;True;False;198,212;7,629395E-06
1703788511;Strategica;Terrain (Earth);;True;False;199,1316;0
1703788511;Strategica;Terrain (Earth);;True;False;199,7178;0
1703788511;Strategica;Terrain (Earth);;True;False;200,5638;0
1703788512;Strategica;Terrain (Earth);;True;False;201,0859;7,629395E-06
1703788512;Strategica;Terrain (Earth);;True;False;201,568;7,629395E-06
1703788512;Strategica;Terrain (Earth);;True;False;146,4902;49,29126
1703788512;Strategica;Terrain (Earth);;True;False;139,6456;55,81103
1703788512;Strategica;Terrain (Earth);;True;False;138,8585;56,23722
1703788512;Strategica;Terrain (Earth);;True;False;138,7107;56,26105
1703788512;Strategica;Terrain (Earth);;True;False;138,7435;56,18311
1703788512;Strategica;Terrain (Earth);;True;False;138,7387;56,13217
1703788512;Strategica;Terrain (Earth);;True;False;138,6824;56,13784
1703788512;Strategica;Terrain (Earth);;True;False;138,7246;56,06274
1703788512;Strategica;Terrain (Earth);;True;False;138,6377;56,09093
1703788512;Strategica;Terrain (Earth);;True;False;138,5156;56,17358
1703788512;Strategica;Terrain (Earth);;True;False;138,7111;55,90432
1703788512;Strategica;Terrain (Earth);;True;False;138,888;55,71186
1703788512;Strategica;Terrain (Earth);;True;False;139,1349;55,48659
1703788512;Strategica;Terrain (Earth);;True;False;139,5344;55,13713
1703788512;Strategica;Terrain (Earth);;True;False;139,765;54,87946
1703788512;Strategica;Terrain (Earth);;True;False;139,9696;54,8756
1703788512;Strategica;Terrain (Earth);;True;False;140,6474;54,18383
1703788512;Strategica;Terrain (Earth);;True;False;141,9116;52,78125
1703788512;Strategica;Terrain (Earth);;True;False;137,7888;63,70486
1703788512;Strategica;Terrain (Earth);;True;False;137,5858;64,58046
1703788512;Strategica;Terrain (Earth);;True;False;137,5755;65,03108
1703788512;Strategica;Terrain (Earth);;True;False;137,6188;65,3011
1703788512;Strategica;Terrain (Earth);;True;False;137,5485;65,75692
1703788512;Strategica;Terrain (Earth);;True;False;137,6004;66,00814
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;137,6401;66,24815
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;137,7422;66,5586
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;137,9068;66,80374
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;0;0
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;0;0
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;0;0
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;0;0
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;0;0
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;0;0
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;0;0
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;140,2623;66,2603
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;152,9244;41,47896
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;171,2313;21,85892
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;190,5813;9,424004
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;213,079;0
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;216,978;0
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;217,1585;0
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;217,9196;-7,629395E-06
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;217,8517;1,40872
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;218,0306;1,43431
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;218,1812;1,567152
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;218,3194;1,695087
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;218,5661;1,887294
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;218,769;2,037326
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;218,9471;2,196254
1703788513;Strategica;Terrain (Earth);FireIcon (FireElement);True;False;219,0986;2,330915
1703788513;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;219,2536;2,46762
1703788513;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;219,4727;2,659308
1703788513;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;219,6511;2,815127
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;218,9761;2,09608
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;218,7205;1,851306
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;218,8847;1,959579
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;219,0683;2,121861
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;219,1924;2,230748
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;219,3092;2,332994
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;219,448;2,451233
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;219,5664;2,551793
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;219,6827;2,650448
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;219,8414;2,750391
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;219,7623;2,687387
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;219,8688;2,777358
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;219,9398;2,837066
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);True;False;219,78;2,673502
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);False;False;219,4186;2,267376
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);False;False;219,2382;2,044399
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);False;False;219,2343;2,041852
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);False;False;219,2212;2,0309
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);False;False;219,2024;2,014226
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);False;False;219,1851;1,973556
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);False;False;219,1667;1,931029
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);False;False;219,147;1,88102
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);False;False;219,1271;1,831642
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);False;False;219,1072;1,780166
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);False;False;219,4898;0,4823499
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);False;False;219,4775;0
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);False;False;219,3906;0
1703788514;Strategica;PT_Pine_Tree_03_stump (Fire);FireIcon (FireElement);False;False;219,3111;0
